DATE,UST_10Y,CCPI,UNEMP,3M_SUG
12/13/76,6.9,58.4,7.8,0
12/14/76,6.89,58.4,7.8,0
12/15/76,6.88,58.4,7.8,0
12/16/76,6.88,58.4,7.8,0
12/17/76,6.88,58.4,7.8,0
12/20/76,6.84,58.4,7.8,0
12/21/76,6.85,58.4,7.8,0
12/22/76,6.86,58.4,7.8,0
12/23/76,6.84,58.4,7.8,0
12/24/76,6.84,58.4,7.8,0
12/27/76,6.84,58.4,7.8,0
12/28/76,6.86,58.4,7.8,0
12/29/76,6.84,58.4,7.8,0
12/30/76,6.8,58.4,7.8,0
12/31/76,6.81,58.7,7.5,0
1/3/77,6.84,58.7,7.5,0
1/4/77,6.9,58.7,7.5,0
1/5/77,6.88,58.7,7.5,0
1/6/77,6.93,58.7,7.5,0
1/7/77,7.07,58.7,7.5,0
1/10/77,7.2,58.7,7.5,0
1/11/77,7.28,58.7,7.5,0
1/12/77,7.26,58.7,7.5,0
1/13/77,7.18,58.7,7.5,0
1/14/77,7.28,58.7,7.5,0
1/17/77,7.28,58.7,7.5,0
1/18/77,7.34,58.7,7.5,0
1/19/77,7.28,58.7,7.5,0
1/20/77,7.26,58.7,7.5,0
1/21/77,7.28,58.7,7.5,0
1/24/77,7.34,58.7,7.5,0
1/25/77,7.32,58.7,7.5,0
1/26/77,7.33,58.7,7.5,0
1/27/77,7.43,58.7,7.5,1
1/28/77,7.4,58.7,7.5,1
1/31/77,7.4,59.3,7.6,1
2/1/77,7.41,59.3,7.6,1
2/2/77,7.47,59.3,7.6,1
2/3/77,7.46,59.3,7.6,1
2/4/77,7.28,59.3,7.6,0
2/7/77,7.34,59.3,7.6,1
2/8/77,7.35,59.3,7.6,1
2/9/77,7.34,59.3,7.6,1
2/10/77,7.34,59.3,7.6,1
2/11/77,7.36,59.3,7.6,1
2/14/77,7.38,59.3,7.6,1
2/15/77,7.36,59.3,7.6,1
2/16/77,7.34,59.3,7.6,1
2/17/77,7.26,59.3,7.6,0
2/18/77,7.41,59.3,7.6,1
2/21/77,7.41,59.3,7.6,0
2/22/77,7.42,59.3,7.6,1
2/23/77,7.48,59.3,7.6,1
2/24/77,7.5,59.3,7.6,1
2/25/77,7.48,59.3,7.6,1
2/28/77,7.45,59.6,7.4,0
3/1/77,7.49,59.6,7.4,1
3/2/77,7.45,59.6,7.4,1
3/3/77,7.43,59.6,7.4,1
3/4/77,7.48,59.6,7.4,1
3/7/77,7.5,59.6,7.4,1
3/8/77,7.52,59.6,7.4,1
3/9/77,7.5,59.6,7.4,1
3/10/77,7.49,59.6,7.4,0
3/11/77,7.44,59.6,7.4,1
3/14/77,7.45,59.6,7.4,1
3/15/77,7.44,59.6,7.4,1
3/16/77,7.44,59.6,7.4,1
3/17/77,7.47,59.6,7.4,1
3/18/77,7.44,59.6,7.4,1
3/21/77,7.43,59.6,7.4,1
3/22/77,7.43,59.6,7.4,1
3/23/77,7.44,59.6,7.4,1
3/24/77,7.46,59.6,7.4,1
3/25/77,7.48,59.6,7.4,1
3/28/77,7.47,59.6,7.4,1
3/29/77,7.47,59.6,7.4,1
3/30/77,7.44,59.6,7.4,1
3/31/77,7.42,60,7.2,0
4/1/77,7.43,60,7.2,1
4/4/77,7.44,60,7.2,1
4/5/77,7.47,60,7.2,1
4/6/77,7.46,60,7.2,0
4/7/77,7.43,60,7.2,0
4/8/77,7.43,60,7.2,0
4/11/77,7.39,60,7.2,0
4/12/77,7.39,60,7.2,0
4/13/77,7.36,60,7.2,0
4/14/77,7.22,60,7.2,0
4/15/77,7.25,60,7.2,0
4/18/77,7.25,60,7.2,0
4/19/77,7.3,60,7.2,0
4/20/77,7.32,60,7.2,0
4/21/77,7.33,60,7.2,1
4/22/77,7.36,60,7.2,1
4/25/77,7.4,60,7.2,1
4/26/77,7.38,60,7.2,1
4/27/77,7.38,60,7.2,1
4/28/77,7.4,60,7.2,1
4/29/77,7.45,60.2,7,1
5/2/77,7.45,60.2,7,0
5/3/77,7.44,60.2,7,1
5/4/77,7.45,60.2,7,1
5/5/77,7.47,60.2,7,1
5/6/77,7.5,60.2,7,1
5/9/77,7.5,60.2,7,1
5/10/77,7.52,60.2,7,1
5/11/77,7.52,60.2,7,1
5/12/77,7.5,60.2,7,1
5/13/77,7.48,60.2,7,1
5/16/77,7.46,60.2,7,1
5/17/77,7.45,60.2,7,1
5/18/77,7.43,60.2,7,1
5/19/77,7.49,60.2,7,1
5/20/77,7.49,60.2,7,1
5/23/77,7.46,60.2,7,1
5/24/77,7.41,60.2,7,1
5/25/77,7.39,60.2,7,1
5/26/77,7.42,60.2,7,1
5/27/77,7.38,60.2,7,0
5/30/77,7.38,60.2,7,0
5/31/77,7.38,60.5,7.2,0
6/1/77,7.38,60.5,7.2,0
6/2/77,7.39,60.5,7.2,0
6/3/77,7.36,60.5,7.2,0
6/6/77,7.37,60.5,7.2,0
6/7/77,7.36,60.5,7.2,0
6/8/77,7.36,60.5,7.2,0
6/9/77,7.35,60.5,7.2,0
6/10/77,7.3,60.5,7.2,0
6/13/77,7.27,60.5,7.2,0
6/14/77,7.22,60.5,7.2,0
6/15/77,7.23,60.5,7.2,0
6/16/77,7.24,60.5,7.2,0
6/17/77,7.24,60.5,7.2,0
6/20/77,7.27,60.5,7.2,0
6/21/77,7.26,60.5,7.2,0
6/22/77,7.25,60.5,7.2,0
6/23/77,7.26,60.5,7.2,0
6/24/77,7.2,60.5,7.2,0
6/27/77,7.2,60.5,7.2,0
6/28/77,7.16,60.5,7.2,0
6/29/77,7.19,60.5,7.2,0
6/30/77,7.2,60.8,6.9,0
7/1/77,7.34,60.8,6.9,0
7/4/77,7.34,60.8,6.9,0
7/5/77,7.35,60.8,6.9,0
7/6/77,7.37,60.8,6.9,0
7/7/77,7.29,60.8,6.9,0
7/8/77,7.31,60.8,6.9,0
7/11/77,7.33,60.8,6.9,0
7/12/77,7.32,60.8,6.9,0
7/13/77,7.28,60.8,6.9,0
7/14/77,7.28,60.8,6.9,0
7/15/77,7.31,60.8,6.9,0
7/18/77,7.34,60.8,6.9,0
7/19/77,7.33,60.8,6.9,0
7/20/77,7.32,60.8,6.9,0
7/21/77,7.32,60.8,6.9,0
7/22/77,7.31,60.8,6.9,0
7/25/77,7.28,60.8,6.9,0
7/26/77,7.28,60.8,6.9,0
7/27/77,7.36,60.8,6.9,0
7/28/77,7.41,60.8,6.9,0
7/29/77,7.42,61.1,7,0
8/1/77,7.43,61.1,7,0
8/2/77,7.44,61.1,7,0
8/3/77,7.42,61.1,7,0
8/4/77,7.43,61.1,7,0
8/5/77,7.42,61.1,7,0
8/8/77,7.41,61.1,7,0
8/9/77,7.45,61.1,7,0
8/10/77,7.46,61.1,7,0
8/11/77,7.47,61.1,7,0
8/12/77,7.48,61.1,7,0
8/15/77,7.48,61.1,7,0
8/16/77,7.48,61.1,7,0
8/17/77,7.44,61.1,7,0
8/18/77,7.42,61.1,7,0
8/19/77,7.4,61.1,7,0
8/22/77,7.39,61.1,7,0
8/23/77,7.36,61.1,7,0
8/24/77,7.35,61.1,7,0
8/25/77,7.32,61.1,7,0
8/26/77,7.27,61.1,7,0
8/29/77,7.25,61.1,7,0
8/30/77,7.27,61.1,7,0
8/31/77,7.28,61.3,6.8,0
9/1/77,7.3,61.3,6.8,0
9/2/77,7.24,61.3,6.8,0
9/5/77,7.24,61.3,6.8,0
9/6/77,7.24,61.3,6.8,0
9/7/77,7.26,61.3,6.8,0
9/8/77,7.28,61.3,6.8,0
9/9/77,7.36,61.3,6.8,0
9/12/77,7.38,61.3,6.8,0
9/13/77,7.37,61.3,6.8,0
9/14/77,7.34,61.3,6.8,0
9/15/77,7.33,61.3,6.8,0
9/16/77,7.32,61.3,6.8,0
9/19/77,7.32,61.3,6.8,0
9/20/77,7.36,61.3,6.8,0
9/21/77,7.36,61.3,6.8,0
9/22/77,7.39,61.3,6.8,0
9/23/77,7.39,61.3,6.8,0
9/26/77,7.42,61.3,6.8,0
9/27/77,7.38,61.3,6.8,0
9/28/77,7.38,61.3,6.8,0
9/29/77,7.39,61.3,6.8,0
9/30/77,7.41,61.6,6.8,0
10/3/77,7.41,61.6,6.8,0
10/4/77,7.4,61.6,6.8,0
10/5/77,7.4,61.6,6.8,0
10/6/77,7.44,61.6,6.8,0
10/7/77,7.48,61.6,6.8,0
10/10/77,7.48,61.6,6.8,0
10/11/77,7.54,61.6,6.8,0
10/12/77,7.54,61.6,6.8,0
10/13/77,7.54,61.6,6.8,0
10/14/77,7.54,61.6,6.8,0
10/17/77,7.55,61.6,6.8,0
10/18/77,7.55,61.6,6.8,0
10/19/77,7.54,61.6,6.8,0
10/20/77,7.54,61.6,6.8,0
10/21/77,7.55,61.6,6.8,0
10/24/77,7.56,61.6,6.8,0
10/25/77,7.58,61.6,6.8,0
10/26/77,7.57,61.6,6.8,0
